1816,1816,47,146659.64,2439.17,0.02,0.5,0.02,0.98,47207.36,778.65,46818.03,1011053.29,21.42
1816,1816,48,146349.67,2550.99,0.02,0.5,0.02,0.98,46428.7,802.3,46027.56,964235.26,20.77
1816,1816,49,145900.66,2666.38,0.02,0.5,0.02,0.98,45626.41,826.29,45213.26,918207.71,20.12
1816,1816,50,145542.27,2781.68,0.02,0.5,0.02,0.98,44800.12,848.14,44376.05,872994.44,19.49
1816,1816,51,144043.23,2882.21,0.02,0.5,0.02,0.98,43951.98,870.74,43516.61,828618.39,18.85
1816,1816,52,141578.21,2964.31,0.02,0.5,0.02,0.98,43081.24,892.67,42634.91,785101.78,18.22
1816,1816,53,138866.39,3027.98,0.02,0.5,0.02,0.98,42188.57,910.0,41733.57,742466.87,17.6
1816,1816,54,135724.95,3073.22,0.02,0.5,0.02,0.98,41278.57,924.21,40816.47,700733.3,16.98
1816,1816,55,133653.35,3111.54,0.02,0.5,0.02,0.98,40354.36,928.67,39890.03,659916.84,16.35
1816,1816,56,130246.71,3188.96,0.02,0.5,0.02,0.98,39425.7,953.62,38948.88,620026.81,15.73
1816,1816,57,127162.17,3316.98,0.03,0.5,0.03,0.97,38472.07,990.61,37976.77,581077.92,15.1
1816,1816,58,123441.99,3495.6,0.03,0.5,0.03,0.97,37481.46,1046.57,36958.18,543101.15,14.49
1816,1816,59,118697.34,3724.84,0.03,0.5,0.03,0.97,36434.89,1125.7,35872.04,506142.98,13.89
1816,1816,60,115335.46,3981.22,0.03,0.5,0.03,0.97,35309.19,1198.15,34710.12,470270.94,13.32
1816,1816,61,109714.81,4170.84,0.04,0.5,0.04,0.96,34111.04,1272.55,33474.77,435560.82,12.77
1816,1816,62,104340.49,4270.24,0.04,0.5,0.04,0.96,32838.49,1317.0,32179.99,402086.06,12.24
1816,1816,63,98549.07,4279.41,0.04,0.5,0.04,0.96,31521.49,1339.71,30851.64,369906.06,11.74
1816,1816,64,92517.9,4198.37,0.05,0.5,0.04,0.96,30181.79,1339.23,29512.17,339054.42,11.23
1816,1816,65,87462.46,4053.1,0.05,0.5,0.05,0.95,28842.55,1306.33,28189.39,309542.25,10.73
1816,1816,66,81268.15,3947.51,0.05,0.5,0.05,0.95,27536.23,1305.83,26883.31,281352.86,10.22
1816,1816,67,75128.82,3907.61,0.05,0.5,0.05,0.95,26230.4,1329.72,25565.54,254469.55,9.7
1816,1816,68,69166.39,3933.39,0.06,0.5,0.06,0.94,24900.68,1376.91,24212.23,228904.01,9.19
1816,1816,69,63482.21,4024.84,0.06,0.5,0.06,0.94,23523.77,1445.61,22800.97,204691.78,8.7
1816,1816,70,58719.84,4158.16,0.07,0.5,0.07,0.93,22078.16,1509.97,21323.18,181890.81,8.24
1816,1816,71,53558.93,4238.12,0.08,0.5,0.08,0.92,20568.19,1565.62,19785.38,160567.64,7.81
