1,1921,1,32,1,1,,104.87,99.67,46504.05,46164.01,46399.18,23217.07,23065.39,0.0,0.0,0.0,0.5,86075.19,379.64,85885.37,3432488.04,
1,1921,1,33,1,1,,109.0,102.56,46064.34,44562.98,45955.34,22995.84,22264.4,0.0,0.0,0.0,0.5,85695.55,417.68,85486.71,3346602.67,
1,1921,1,34,1,1,,100.97,94.55,44460.42,43273.56,44359.45,22196.55,21621.02,0.0,0.0,0.0,0.5,85277.88,404.63,85075.56,3261115.96,
1,1921,1,35,1,1,,126.13,123.52,43179.01,42387.1,43052.88,21547.46,21172.96,0.01,0.0,0.0,0.5,84873.24,370.58,84687.95,3176040.4,
1,1921,1,36,1,1,,108.24,105.32,42263.58,41072.1,42155.34,21095.71,20518.5,0.01,0.0,0.0,0.5,84502.66,420.19,84292.56,3091352.45,
1,1921,1,37,1,1,,109.79,104.77,40966.78,38982.12,40856.99,20446.79,19473.6,0.01,0.01,0.01,0.5,84082.47,465.55,83849.7,3007059.88,
1,1921,1,38,1,1,,117.08,112.53,38877.35,37642.84,38760.27,19399.65,18802.66,0.01,0.01,0.01,0.5,83616.92,541.24,83346.3,2923210.19,
1,1921,1,39,1,1,,128.67,128.01,37530.31,37269.4,37401.64,18722.26,18613.37,0.01,0.01,0.01,0.5,83075.68,450.5,82850.43,2839863.89,
1,1921,1,40,1,1,,139.75,138.99,37141.39,36743.64,37001.64,18524.11,18348.66,0.01,0.01,0.01,0.5,82625.18,462.09,82394.14,2757013.46,
1,1921,1,41,1,1,,103.01,103.54,36604.65,35393.55,36501.64,18267.99,17679.52,0.01,0.0,0.0,0.5,82163.09,395.93,81965.13,2674619.32,
1,1921,1,42,1,1,,130.56,130.13,35290.01,33470.34,35159.45,17601.48,16713.48,0.01,0.01,0.01,0.5,81767.16,479.0,81527.66,2592654.19,
1,1921,1,43,1,1,,134.46,132.25,33340.21,32006.03,33205.75,16625.28,15980.97,0.01,0.01,0.01,0.5,81288.16,475.85,81050.24,2511126.53,
